Rank,Year
14308,2007.0
14309,2016.0
14310,2001.0
14311,2011.0
14312,2012.0
14313,2010.0
14314,2012.0
14316,2016.0
14317,2008.0
14318,2009.0
14319,2013.0
14320,1996.0
14321,2007.0
14322,2015.0
14323,1998.0
14324,2007.0
14325,2008.0
14326,2005.0
14327,2008.0
14328,2012.0
14329,2005.0
14330,2002.0
14331,2010.0
14332,2011.0
14333,2013.0
14334,2008.0
14335,2007.0
14336,2012.0
14337,2010.0
14338,1985.0
14339,2015.0
14340,1995.0
14341,2010.0
14342,2008.0
14343,2013.0
14344,2007.0
14345,2009.0
14346,2010.0
14347,2015.0
14348,2009.0
14349,2007.0
14350,2008.0
14351,2013.0
14352,2010.0
14353,2015.0
14354,2006.0
14355,2013.0
14356,2008.0
14357,2005.0
14358,1996.0
14359,1996.0
14360,2010.0
14361,2015.0
14362,2015.0
14363,2003.0
14364,2006.0
14365,2006.0
14366,2009.0
14367,2002.0
14368,1998.0
14369,2003.0
14370,2013.0
14371,1998.0
14372,2009.0
14373,2003.0
14374,2011.0
14375,2003.0
14376,2013.0
14377,2015.0
14378,2014.0
14379,2007.0
14381,2008.0
14382,2015.0
14383,2008.0
14384,2003.0
14385,2015.0
14386,2016.0
14387,2010.0
14388,2010.0
14389,2006.0
14390,2010.0
14391,2003.0
14392,2006.0
14393,2017.0
14394,2011.0
14395,2014.0
14396,2002.0
14397,2015.0
14398,2007.0
14399,2008.0
14400,2010.0
14401,2002.0
14402,2014.0
14403,2010.0
14404,2010.0
14405,2012.0
14406,2013.0
14407,2011.0
14408,1998.0
14409,2009.0
14410,2010.0
14411,2005.0
14412,2009.0
14413,2015.0
14414,2012.0
14415,2011.0
14416,2009.0
14417,2009.0
14418,2004.0
14419,1994.0
14420,2008.0
14421,2008.0
14422,2005.0
14423,2006.0
14424,2009.0
14425,2008.0
14426,2008.0
14427,2004.0
14428,2013.0
14429,2009.0
14430,2016.0
14431,2008.0
14432,1995.0
14433,2001.0
14434,1998.0
14435,2015.0
14436,2006.0
14437,2010.0
14438,2006.0
14439,2011.0
14440,2015.0
14441,2015.0
14442,2015.0
14443,2006.0
14444,2012.0
14445,2010.0
14446,1999.0
14447,2011.0
14448,2008.0
14449,2007.0
14450,2009.0
14451,2003.0
14452,2010.0
14453,2011.0
14454,2007.0
14455,1997.0
14456,2011.0
14457,2008.0
14458,2012.0
14459,2008.0
14460,2005.0
14461,2007.0
14462,2003.0
14463,2006.0
14464,2015.0
14465,2001.0
14466,2016.0
14467,2010.0
14468,2008.0
14469,2004.0
14470,2015.0
14471,2010.0
14472,2014.0
14473,2014.0
14474,2009.0
14475,2014.0
14477,2008.0
14478,1996.0
14479,2002.0
14480,2015.0
14481,2007.0
14482,2015.0
14483,2007.0
14484,2014.0
14485,2016.0
14486,2014.0
14487,2004.0
14488,2001.0
14489,2007.0
14490,2005.0
14491,2010.0
14492,2008.0
14493,2004.0
14494,2010.0
14495,1998.0
14496,1999.0
14497,1998.0
14498,2009.0
14499,2003.0
14500,2007.0
14501,2010.0
14502,2007.0
14503,2008.0
14504,2010.0
14505,1995.0
14506,2005.0
14507,2008.0
14508,2010.0
14509,2009.0
14510,1988.0
14511,2012.0
14512,2010.0
14513,2011.0
14514,2011.0
14515,1995.0
14516,2009.0
14517,2007.0
14518,1998.0
14519,2012.0
14520,2006.0
14521,1996.0
14522,2009.0
14523,2006.0
14524,2009.0
14526,1995.0
14527,2011.0
14528,2008.0
14529,2009.0
14530,2013.0
14531,2004.0
14532,2010.0
14533,2016.0
14534,2008.0
14535,2006.0
14536,2005.0
14537,2011.0
14538,2003.0
14539,2004.0
14540,1997.0
14541,2010.0
14542,2010.0
14543,2010.0
14544,2006.0
14545,2003.0
14546,2009.0
14547,2005.0
14548,2015.0
14549,2008.0
14550,2008.0
14551,2010.0
14552,2015.0
14553,2009.0
14554,2011.0
14555,2005.0
14556,2002.0
14557,2013.0
14558,2016.0
14559,1996.0
14560,2008.0
14561,2010.0
14562,2015.0
14563,2001.0
14564,2011.0
14565,2009.0
14566,2007.0
14567,2006.0
14568,2010.0
14569,1995.0
14570,2012.0
14571,2008.0
14572,2009.0
14573,2008.0
14574,2006.0
14575,2009.0
14576,2007.0
14577,2009.0
14578,2009.0
14579,2012.0
14580,2013.0
14581,2002.0
14582,2015.0
14583,2010.0
14584,2015.0
14585,2014.0
14587,2008.0
14588,2005.0
14589,2004.0
14590,2007.0
14591,2013.0
14592,2015.0
14593,2003.0
14594,2010.0
14595,1996.0
14596,2008.0
14597,2002.0
14598,2003.0
14599,2006.0
14600,2009.0
14601,2007.0
14602,1992.0
14603,2002.0
14604,2015.0
14605,2010.0
14606,2004.0
14607,2006.0
14608,2009.0
14609,2012.0
14610,2006.0
14611,2010.0
14612,2016.0
14613,2016.0
14614,2006.0
14615,2010.0
14616,2003.0
14617,2016.0
14618,2014.0
14619,2015.0
14620,2011.0
14621,2015.0
14622,2011.0
14623,2010.0
14624,2000.0
14625,2013.0
14626,2015.0
14627,2010.0
14628,2015.0
14629,2006.0
14630,2009.0
14631,2002.0
14632,2010.0
14633,2006.0
14634,2015.0
14635,2010.0
14636,2002.0
14637,2008.0
14638,2016.0
14639,2005.0
14640,2010.0
14641,2004.0
14642,2011.0
14643,2016.0
14644,2003.0
14645,2011.0
14646,2012.0
14647,2009.0
14648,2009.0
14649,2012.0
14650,2015.0
14651,2009.0
14652,2010.0
14653,2009.0
14654,2011.0
14655,2010.0
14656,2010.0
14657,2008.0
14658,2004.0
14659,2000.0
14660,2011.0
14661,2013.0
14662,2002.0
14663,2005.0
14664,1994.0
14665,2005.0
14666,2006.0
14667,2008.0
14668,2012.0
14669,2015.0
14670,2005.0
14671,2002.0
14672,2007.0
14673,2006.0
14674,2011.0
14675,2009.0
14676,2011.0
14677,2010.0
14678,2012.0
14680,2008.0
14681,2012.0
14682,2010.0
14683,2016.0
14684,2012.0
14685,2006.0
14686,2005.0
14687,2008.0
14688,2015.0
14689,2011.0
14690,2013.0
14691,2001.0
14692,2009.0
14693,2011.0
14694,1995.0
14695,2016.0
14696,2011.0
14697,2013.0
14698,2008.0
14700,2007.0
14701,2010.0
14702,2015.0
14703,2006.0
14704,2011.0
14705,2013.0
14706,2008.0
14707,2009.0
14708,2002.0
14709,2008.0
14710,2011.0
14711,2011.0
14712,2008.0
14713,1998.0
14714,2003.0
14715,2005.0
14716,2011.0
14717,2009.0
14718,1997.0
14719,2003.0
14720,2007.0
14721,2016.0
14722,2011.0
14723,2007.0
14724,2011.0
14725,2003.0
14726,2003.0
14727,2006.0
14728,2003.0
14729,2012.0
14730,2011.0
14731,2008.0
14732,2006.0
14733,2006.0
14734,2002.0
14735,2009.0
14736,2007.0
14737,2009.0
14738,2011.0
14739,2007.0
14740,2005.0
14741,2016.0
14742,2009.0
14743,2009.0
14744,1995.0
14745,2012.0
14746,2003.0
14747,2009.0
14748,2001.0
14749,2012.0
14750,2011.0
14751,2012.0
14752,2006.0
14753,2003.0
14754,2007.0
14755,2009.0
14756,2009.0
14757,2015.0
14758,2016.0
14759,1995.0
14760,2015.0
14761,2006.0
14762,2003.0
14763,2014.0
14764,2011.0
14765,2003.0
14766,2014.0
14767,2014.0
14768,2006.0
14769,2013.0
14770,2007.0
14771,2003.0
14772,2008.0
14773,2012.0
14774,2006.0
14775,2006.0
14776,2003.0
14777,2011.0
14778,2009.0
14779,2016.0
14780,2004.0
14781,2014.0
14782,1996.0
14783,2004.0
14784,2010.0
14785,2004.0
14786,2006.0
14787,2007.0
14788,2011.0
14789,1997.0
14790,1995.0
14791,2010.0
14792,2006.0
14793,2001.0
14794,2002.0
14795,2014.0
14796,2012.0
14797,2008.0
14798,2009.0
14799,2005.0
14800,2010.0
14801,2004.0
14802,2010.0
14803,2006.0
14804,2007.0
14805,2007.0
14806,2012.0
14807,1997.0
14808,2008.0
14809,2008.0
14810,1995.0
14811,2006.0
14812,2011.0
14813,2015.0
14814,2016.0
14815,2009.0
14816,2015.0
14817,2006.0
14818,1999.0
14819,2014.0
14820,2007.0
14821,2013.0
14822,2005.0
14823,2015.0
14824,2009.0
14825,2007.0
14826,2012.0
14827,2005.0
14828,2007.0
14829,2010.0
14830,2014.0
14831,2015.0
14832,2005.0
14833,2014.0
14834,2008.0
14835,2006.0
14836,2008.0
14837,2015.0
14838,2008.0
14839,2005.0
14840,2009.0
14841,2006.0
14842,2005.0
14843,2010.0
14844,2005.0
14845,2008.0
14846,2006.0
14847,2011.0
14848,2004.0
14849,2012.0
14850,2016.0
14851,2009.0
14853,2006.0
14854,2009.0
14855,2011.0
14856,2008.0
14857,2009.0
14859,2011.0
14860,2012.0
14861,1996.0
14862,2015.0
14863,2009.0
14864,2012.0
14865,2008.0
14866,2006.0
14867,2011.0
14868,2009.0
14869,2001.0
14870,2016.0
14871,2011.0
14872,2009.0
14873,2006.0
14874,2010.0
14875,2002.0
14876,2015.0
14877,1996.0
14878,2009.0
14880,2013.0
14881,2003.0
14882,2009.0
14883,2003.0
14884,2012.0
14885,2015.0
14886,2006.0
14887,2011.0
14888,2013.0
14889,2003.0
14890,2015.0
14891,2010.0
14892,2013.0
14893,2007.0
14894,2006.0
14895,2006.0
14896,1998.0
14897,2011.0
14898,2009.0
14899,2016.0
14900,2008.0
14901,1994.0
14902,2007.0
14903,2008.0
14904,2007.0
14905,1996.0
14906,2009.0
14907,1995.0
14908,2007.0
14909,2012.0
14910,2002.0
14911,2006.0
14912,2016.0
14913,2009.0
14914,2014.0
14915,2011.0
14916,2016.0
14917,2005.0
14918,2009.0
14919,2007.0
14920,2002.0
14921,2011.0
14922,2006.0
14923,2005.0
14924,2010.0
14925,2010.0
14926,2004.0
14927,2013.0
14929,2009.0
14930,1995.0
14931,2009.0
14932,2009.0
14933,2006.0
14934,2009.0
14935,2007.0
14936,1998.0
14937,2011.0
14938,2008.0
14939,2005.0
14940,2012.0
14941,2003.0
14942,2004.0
14943,2007.0
14944,2010.0
14946,2006.0
14947,2006.0
14948,2008.0
14949,2005.0
14950,2002.0
14951,2014.0
14952,2010.0
14953,2005.0
14954,2007.0
14955,2012.0
14956,2005.0
14957,2004.0
14958,2016.0
14959,2010.0
14960,2002.0
14961,2011.0
14962,2006.0
14963,2010.0
14964,2008.0
14965,2007.0
14966,2004.0
14967,2003.0
14968,2007.0
14969,2016.0
14970,2006.0
14971,2016.0
14972,2008.0
14973,2010.0
14974,2014.0
14975,2015.0
14976,2009.0
14977,2014.0
14978,2005.0
14979,2011.0
14980,2015.0
14981,2015.0
14982,2008.0
14983,2010.0
14984,2010.0
14985,2011.0
14986,2016.0
14987,2008.0
14988,2014.0
14989,2007.0
14990,2005.0
14991,2006.0
14992,2005.0
14993,1998.0
14994,2002.0
14995,2010.0
14996,2012.0
14997,2008.0
14998,1997.0
14999,1994.0
15003,2007.0
15004,2015.0
15005,2006.0
15006,2006.0
15007,2008.0
15008,2009.0
15009,2016.0
15010,2009.0
15011,2008.0
15012,2002.0
15013,2011.0
15014,2002.0
15015,2009.0
15016,2006.0
15017,2007.0
15018,2008.0
15019,2016.0
15020,2010.0
15021,2004.0
15022,2011.0
15023,2007.0
15024,2014.0
15025,2010.0
15026,2008.0
15027,2011.0
15028,2004.0
15029,2008.0
15030,1997.0
15031,2007.0
15032,2011.0
15033,2013.0
15034,2010.0
15035,2008.0
15036,2006.0
15037,2010.0
15038,1998.0
15039,2016.0
15040,2008.0
15041,2013.0
15042,2004.0
15043,2015.0
15044,2010.0
15045,2008.0
15046,2009.0
15047,2012.0
15048,2001.0
15049,2009.0
15050,2012.0
15051,2002.0
15052,2006.0
15053,2006.0
15054,2012.0
15055,2016.0
15056,1999.0
15057,2007.0
15058,2011.0
15059,2012.0
15060,2008.0
15061,2007.0
15062,2011.0
15063,2002.0
15064,2006.0
15065,2005.0
15066,2002.0
15067,2009.0
15068,2012.0
15069,2002.0
15070,2007.0
15071,2010.0
15072,2011.0
15073,2016.0
15074,2015.0
15075,2010.0
15076,2005.0
15077,1997.0
15078,2002.0
15079,2015.0
15080,2008.0
15081,2013.0
15082,2011.0
15083,2006.0
15084,2012.0
15085,2016.0
15086,2007.0
15087,2010.0
15088,2007.0
15089,2015.0
15090,2009.0
15091,1999.0
15092,2008.0
15093,2006.0
15094,2007.0
15095,2008.0
15096,2002.0
15097,2007.0
15098,2008.0
15099,2016.0
15100,2006.0
15101,2005.0
15102,2011.0
15103,2013.0
15104,2010.0
15105,2009.0
15106,2015.0
15107,2012.0
15108,2008.0
15109,2008.0
15110,2009.0
15111,2009.0
15112,2009.0
15113,2008.0
15114,2006.0
15115,2006.0
15116,2005.0
15117,2010.0
15118,2009.0
15119,2003.0
15120,2006.0
15121,2004.0
15122,2007.0
15123,2006.0
15124,2007.0
15125,2009.0
15126,2010.0
15127,2015.0
15128,2002.0
15129,2002.0
15130,2009.0
15131,2007.0
15132,2012.0
15133,2010.0
15134,2010.0
15135,2006.0
15136,2002.0
15137,1998.0
15138,2003.0
15139,2005.0
15140,2006.0
15141,2014.0
15142,2001.0
15143,2014.0
15144,2013.0
15145,2009.0
15146,2003.0
15147,2007.0
15148,2014.0
15149,2005.0
15150,2009.0
15151,2010.0
15152,2003.0
15153,2016.0
15154,2007.0
15155,2009.0
15156,2015.0
15157,2015.0
15158,2011.0
15159,2006.0
15160,2015.0
15161,2005.0
15162,2007.0
15163,1999.0
15164,2006.0
15165,2005.0
15166,2011.0
15167,2002.0
15168,2007.0
15169,2016.0
15170,2006.0
15171,1996.0
15172,2013.0
15173,2010.0
15174,2015.0
15175,2001.0
15176,2007.0
15177,2008.0
15178,2009.0
15179,2006.0
15180,2011.0
15181,2006.0
15182,2008.0
15183,2009.0
15184,2003.0
15185,2005.0
15186,2002.0
15187,2016.0
15188,1996.0
15189,2006.0
15190,2011.0
15191,2009.0
15192,2011.0
15193,2009.0
15194,2004.0
15195,2010.0
15196,2014.0
15197,2010.0
15198,2008.0
15199,2004.0
15201,2010.0
15202,2002.0
15203,2005.0
15204,2007.0
15205,2010.0
15206,2016.0
15207,2013.0
15208,2008.0
15209,2006.0
15210,1997.0
15212,2008.0
15213,2011.0
15214,2008.0
15215,2007.0
15216,2008.0
15217,2011.0
15218,2009.0
15219,2012.0
15220,2010.0
15221,2005.0
15222,2007.0
15223,2009.0
15224,2008.0
15225,2004.0
15226,2012.0
15227,2010.0
15228,2015.0
15229,2010.0
15230,2012.0
15231,2007.0
15232,2004.0
15233,2004.0
15234,2005.0
15235,2008.0
15236,2011.0
15237,2005.0
15238,2012.0
15239,2007.0
15240,2010.0
15241,2012.0
15242,2009.0
15243,2006.0
15244,2008.0
15245,2003.0
15246,2006.0
15247,2000.0
15248,2011.0
15249,2006.0
15250,2005.0
15251,2012.0
15252,2009.0
15253,2004.0
15254,2004.0
15255,2014.0
15256,2014.0
15257,2007.0
15258,1994.0
15259,1994.0
15260,2008.0
15261,2003.0
15262,2009.0
15263,2011.0
15265,2009.0
15266,2010.0
15267,2012.0
15268,2002.0
15269,2013.0
15270,2011.0
15271,2015.0
15272,2013.0
15273,2008.0
15274,2003.0
15275,2006.0
15276,2010.0
15277,2006.0
15278,2006.0
15279,2004.0
15280,2010.0
15281,2007.0
15282,2011.0
15283,2008.0
15284,2016.0
15285,2008.0
15286,2011.0
15287,2014.0
15288,2004.0
15289,2010.0
15290,2009.0
15291,2009.0
15292,1996.0
15293,2008.0
15294,2009.0
15295,2016.0
15296,2011.0
15297,2012.0
15298,2002.0
15299,2007.0
15300,2010.0
15301,2002.0
15302,2006.0
15303,2016.0
15304,1996.0
15305,2007.0
15306,2012.0
15307,2011.0
15308,2015.0
15309,2007.0
15310,2008.0
15311,2010.0
15312,2009.0
15313,2013.0
15314,2006.0
15315,2007.0
15316,2007.0
15317,1995.0
15318,2007.0
15320,2009.0
15321,2010.0
15322,2003.0
15323,2012.0
15324,2002.0
15325,2006.0
15326,2011.0
15327,2010.0
15328,2005.0
15329,2011.0
15330,2008.0
15331,2006.0
15332,2007.0
15333,2008.0
15334,2014.0
15335,2012.0
15336,2011.0
15337,2011.0
15338,2011.0
15339,2015.0
15340,2005.0
15341,2016.0
15342,2016.0
15343,2013.0
15344,2016.0
15345,2012.0
15346,2006.0
15347,2011.0
15348,2009.0
15349,1998.0
15350,2012.0
15351,2002.0
15352,2012.0
15353,2014.0
15354,2007.0
15355,2015.0
15356,2011.0
15357,2004.0
15358,2011.0
15359,2008.0
15360,2013.0
15361,2013.0
15362,2008.0
15363,2008.0
15364,2001.0
15365,2002.0
15366,2005.0
15367,2010.0
15368,2001.0
15369,2012.0
15370,2010.0
15371,2008.0
15372,2016.0
15373,2007.0
15374,2012.0
15375,1999.0
15376,2000.0
15377,2010.0
15378,2006.0
15379,2010.0
15380,2006.0
15381,2002.0
15382,2011.0
15383,2009.0
15384,2006.0
15385,1999.0
15386,2012.0
15387,2015.0
15388,2011.0
15389,2006.0
15390,2003.0
15391,2010.0
15392,2012.0
15393,2012.0
15394,2006.0
15395,2011.0
15396,2014.0
15397,2016.0
15398,2007.0
15399,2008.0
15400,2012.0
15401,2013.0
15402,2005.0
15403,2016.0
15404,2002.0
15405,2007.0
15406,2016.0
15407,2010.0
15408,2013.0
15409,2013.0
15410,2010.0
15411,2006.0
15412,2016.0
15413,2006.0
15414,2008.0
15415,2009.0
15416,2014.0
15417,2007.0
15418,2016.0
15419,2010.0
15420,2011.0
15421,2006.0
15422,2008.0
15423,2005.0
15424,2013.0
15425,2014.0
15426,2008.0
15427,2015.0
15428,2004.0
15429,2008.0
15430,2006.0
15431,2008.0
15432,2006.0
15433,2005.0
15434,2012.0
15435,2014.0
15436,2010.0
15437,2010.0
15438,2012.0
15439,2013.0
15440,2016.0
15441,2009.0
15442,2007.0
15443,2015.0
15444,2009.0
15445,2015.0
15446,2008.0
15447,2007.0
15448,2013.0
15449,2015.0
15450,2011.0
15451,2006.0
15452,2015.0
15453,2014.0
15454,2007.0
15455,2012.0
15456,2001.0
15457,2003.0
15458,2011.0
15459,2004.0
15460,2012.0
15461,2008.0
15462,2008.0
15463,2005.0
15464,2007.0
15465,2008.0
15466,2010.0
15467,2016.0
15468,2009.0
15469,2016.0
15470,2011.0
15471,2006.0
15472,2015.0
15473,2016.0
15474,2006.0
15475,2015.0
15476,1998.0
15477,2015.0
15478,2016.0
15480,2013.0
15481,2010.0
15482,1995.0
15483,2009.0
15484,2016.0
15485,2011.0
15486,2008.0
15487,2005.0
15488,2008.0
15489,2002.0
15490,2005.0
15491,2015.0
15492,2008.0
15493,2015.0
15494,2008.0
15495,2003.0
15496,2015.0
15497,2003.0
15498,2015.0
15499,2016.0
15500,2009.0
15501,2012.0
15502,2002.0
15503,2010.0
15504,2008.0
15505,2000.0
15506,2007.0
15507,2011.0
15508,2000.0
15509,2013.0
15510,2016.0
15511,2016.0
15512,2012.0
15513,2003.0
15514,2009.0
15515,2012.0
15516,2007.0
15517,2009.0
15518,1997.0
15519,2009.0
15520,2013.0
15521,2008.0
15522,2006.0
15523,2006.0
15524,2003.0
15525,2011.0
15526,2011.0
15527,2010.0
15528,2006.0
15529,2008.0
15530,2006.0
15531,2006.0
15532,2012.0
15533,2010.0
15534,2015.0
15535,2014.0
15536,2006.0
15537,2006.0
15538,1995.0
15539,2007.0
15540,2002.0
15541,2007.0
15542,2015.0
15543,1997.0
15544,2008.0
15545,2007.0
15546,2012.0
15547,2006.0
15548,2007.0
15549,2003.0
15550,2009.0
15551,2010.0
15552,2010.0
15553,2010.0
15554,2007.0
15555,2010.0
15556,1995.0
15557,2015.0
15558,2012.0
15559,2006.0
15560,2015.0
15561,2007.0
15562,2011.0
15563,2015.0
15564,2015.0
15565,2004.0
15566,2010.0
15567,2010.0
15568,2008.0
15569,2016.0
15570,2009.0
15571,2006.0
15572,2012.0
15573,2015.0
15574,2009.0
15575,2015.0
15576,2009.0
15577,2015.0
15578,2009.0
15579,2007.0
15580,2014.0
15581,2010.0
15583,2005.0
15584,2015.0
15585,2014.0
15586,2008.0
15587,2007.0
15588,2010.0
15589,2010.0
15590,2007.0
15591,2010.0
15592,2008.0
15593,2013.0
15594,2007.0
15595,2002.0
15596,2006.0
15597,2007.0
15598,2005.0
15599,2010.0
15600,2007.0
15601,2016.0
15602,2006.0
15603,2010.0
15604,2008.0
15605,2011.0
15606,2002.0
15607,2009.0
15608,2010.0
15610,2006.0
15611,2002.0
15612,2011.0
15613,2011.0
15614,2008.0
15615,2015.0
15616,2016.0
15617,2010.0
15618,2012.0
15619,2010.0
15620,2008.0
15621,2013.0
15622,2007.0
15623,2007.0
15624,2010.0
15625,2001.0
15626,2011.0
15627,2010.0
15628,2006.0
15629,2006.0
15630,2008.0
15631,1998.0
15632,2006.0
15633,2001.0
15634,2005.0
15635,2005.0
15636,2002.0
15637,2012.0
15638,2008.0
15639,2007.0
15640,2003.0
15641,2009.0
15642,2014.0
15643,2015.0
15644,2014.0
15645,2006.0
15646,2012.0
15647,2002.0
15648,2009.0
15649,2014.0
15650,2006.0
15651,1996.0
15652,2010.0
15653,2002.0
15654,2000.0
15656,2002.0
15657,2010.0
15658,2003.0
15659,2008.0
15660,2009.0
15661,2016.0
15662,2006.0
15663,2011.0
15664,2002.0
15665,2004.0
15666,2011.0
15667,2014.0
15668,2008.0
15669,2002.0
15670,2003.0
15671,2003.0
15672,2010.0
15673,2007.0
15674,2004.0
15675,2006.0
15676,2009.0
15677,2006.0
15678,2003.0
15679,2015.0
15680,2007.0
15681,2012.0
15682,1999.0
15683,2006.0
15684,2006.0
15685,2007.0
15686,2006.0
15687,2016.0
15688,2005.0
15689,2011.0
15690,1994.0
15691,2010.0
15692,2014.0
15693,2008.0
15694,2015.0
15695,2004.0
15696,2004.0
15697,2010.0
15698,2011.0
15699,2011.0
15701,2007.0
15702,2008.0
15703,2013.0
15704,2010.0
15705,2009.0
15706,2002.0
15707,2007.0
15708,2009.0
15709,2006.0
15710,2015.0
15711,2003.0
15712,2013.0
15713,2010.0
15714,2015.0
15715,2007.0
15716,2006.0
15717,2016.0
15718,2006.0
15719,2016.0
15721,2010.0
15722,2010.0
15723,2016.0
15724,2013.0
15725,2006.0
15726,2001.0
15727,2010.0
15728,2010.0
15729,2016.0
15730,2015.0
15731,2006.0
15732,2003.0
15733,2009.0
15734,2011.0
15735,2012.0
15736,2009.0
15737,2005.0
15738,2007.0
15739,2010.0
15740,2008.0
15741,2006.0
15743,2015.0
15744,2010.0
15745,2009.0
15746,2009.0
15747,2010.0
15748,2006.0
15749,2011.0
15750,2010.0
15751,2006.0
15752,2015.0
15753,2006.0
15754,2007.0
15755,2007.0
15756,2011.0
15757,2012.0
15758,2003.0
15759,2013.0
15760,2009.0
15761,2009.0
15762,2010.0
15763,1996.0
15764,2001.0
15765,2008.0
15766,2014.0
15767,2008.0
15768,2010.0
15769,2006.0
15770,2009.0
15771,2010.0
15772,2015.0
15773,2010.0
15774,2015.0
15775,2007.0
15776,2007.0
15777,2006.0
15778,2011.0
15779,2007.0
15780,2001.0
15781,2010.0
15782,2002.0
15783,2015.0
15784,2007.0
15785,2007.0
15786,2005.0
15787,2011.0
15788,2004.0
15789,2009.0
15790,2005.0
15791,2016.0
15792,2010.0
15793,2008.0
15794,1998.0
15795,2002.0
15796,2015.0
15797,2003.0
15798,2006.0
15799,2015.0
15800,2008.0
15801,2006.0
15802,2002.0
15803,2002.0
15804,2016.0
15805,2009.0
15806,2009.0
15807,2016.0
15808,2007.0
15809,2007.0
15810,2006.0
15811,2006.0
15812,2015.0
15813,2012.0
15815,2009.0
15816,2010.0
15817,2006.0
15818,2004.0
15819,2013.0
15820,2006.0
15821,2010.0
15822,2005.0
15823,2010.0
15824,2008.0
15825,2012.0
15826,2007.0
15827,2008.0
15828,2014.0
15829,2004.0
15830,2008.0
15831,2011.0
15832,2014.0
15833,2011.0
15834,2005.0
15835,2010.0
15836,2005.0
15837,2011.0
15838,2005.0
15839,2009.0
15840,2007.0
15841,2007.0
15842,2014.0
15843,2010.0
15844,2011.0
15845,2010.0
15846,2010.0
15847,2013.0
15848,2010.0
15849,2015.0
15850,2006.0
15851,2009.0
15852,2010.0
15853,2007.0
15854,2007.0
15855,2016.0
15856,2005.0
15857,2011.0
15858,2009.0
15859,2013.0
15860,2014.0
15861,2013.0
15862,2012.0
15863,2013.0
15864,2013.0
15865,2016.0
15866,2014.0
15867,2007.0
15869,2007.0
15870,1985.0
15871,2010.0
15872,2009.0
15873,2003.0
15874,2006.0
15875,2004.0
15876,2008.0
15877,2009.0
15878,2013.0
15880,2010.0
15882,2011.0
15883,2003.0
15884,2014.0
15885,2006.0
15886,2009.0
15887,2010.0
15888,2016.0
15889,2016.0
15890,2012.0
15891,2004.0
15892,2011.0
15893,2004.0
15894,2004.0
15895,2006.0
15896,2008.0
15897,2002.0
15898,2007.0
15899,2009.0
15900,2015.0
15901,2008.0
15902,2007.0
15904,2006.0
15905,2007.0
15906,2006.0
15907,2008.0
15908,2008.0
15909,2006.0
15910,2015.0
15911,2014.0
15912,2005.0
15913,2010.0
15914,2001.0
15915,2004.0
15916,2003.0
15917,2008.0
15919,2009.0
15920,2011.0
15921,2010.0
15922,2005.0
15923,2010.0
15924,2006.0
15925,2012.0
15926,2014.0
15927,2002.0
15928,2015.0
15929,2012.0
15930,2007.0
15931,2011.0
15932,2011.0
15933,2015.0
15934,2006.0
15935,2015.0
15936,2009.0
15937,2008.0
15938,2007.0
15939,1999.0
15940,2008.0
15941,2005.0
15942,2015.0
15943,2016.0
15944,2006.0
15945,2006.0
15946,2013.0
15947,2016.0
15948,2014.0
15949,2016.0
15950,2013.0
15951,2009.0
15952,2007.0
15953,2006.0
15954,2003.0
15955,2010.0
15956,2015.0
15957,2006.0
15958,2010.0
15959,2006.0
15960,2008.0
15961,2007.0
15962,2002.0
15963,2010.0
15964,2014.0
15965,2008.0
15966,2007.0
15967,2012.0
15968,2011.0
15969,2008.0
15970,2012.0
15971,2011.0
15972,2015.0
15973,2008.0
15974,2009.0
15975,2010.0
15976,2012.0
15977,2010.0
15978,1995.0
15979,2007.0
15980,2004.0
15981,2015.0
15982,2015.0
15983,2008.0
15984,2016.0
15985,2016.0
15986,2007.0
15987,2006.0
15988,2008.0
15989,2010.0
15990,2003.0
15991,2014.0
15992,2011.0
15993,2009.0
15994,2008.0
15995,2006.0
15996,2012.0
15997,2009.0
15998,2009.0
15999,2012.0
16000,2006.0
16001,2016.0
16002,1994.0
16003,2009.0
16004,2008.0
16005,2011.0
16006,2005.0
16007,2010.0
16008,2009.0
16009,2010.0
16010,2014.0
16011,2007.0
16012,2008.0
16013,2006.0
16014,2006.0
16015,2007.0
16016,2005.0
16017,2012.0
16018,2010.0
16019,2008.0
16020,2002.0
16021,2006.0
16022,2016.0
16023,2016.0
16024,2010.0
16025,2007.0
16026,2006.0
16027,2007.0
16028,2009.0
16029,2004.0
16030,2010.0
16031,2016.0
16032,2008.0
16033,2008.0
16034,2009.0
16035,2014.0
16036,2008.0
16037,2006.0
16038,2006.0
16039,2016.0
16040,2015.0
16041,2008.0
16042,2006.0
16043,2002.0
16044,2004.0
16045,2006.0
16046,2015.0
16047,2011.0
16048,2007.0
16049,2008.0
16050,2006.0
16051,2016.0
16052,2012.0
